step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
4,Mecklenburg-Vorpommern,2015-08-30,2015-09-27,2.56430003042325,0.496707993630014,0.86217951215177,1.86178407711674,3.21564390384936,4.15159575926821,4.47594073750825,0
5,Mecklenburg-Vorpommern,2015-08-30,2015-10-04,1.72036065533682,-0.28086409709266,0.0560838177337021,1.02960894453497,2.39489072936483,3.48134273320449,3.73033329586556,0
6,Mecklenburg-Vorpommern,2015-08-30,2015-10-11,0.345622014502207,-1.58562203610268,-1.30589154828609,-0.344578867076621,1.04208954580639,2.01731638166359,2.35003155106341,0
1,Lower Saxony,2015-08-30,2015-09-06,0.163274353889957,-1.84387723087791,-1.59278069720816,-0.524971856582746,0.809538027896368,1.7902148998425,2.09404500775587,0
2,Lower Saxony,2015-08-30,2015-09-13,0.0029413389354201,-1.89488137484968,-1.60941856307541,-0.63516679888047,0.703627811356386,1.59471275666169,1.96515373562939,0
3,Lower Saxony,2015-08-30,2015-09-20,0.830972900179669,-1.13294886196819,-0.905279625961587,0.149569547643493,1.48656772259028,2.36018742146325,2.61771640518634,0
4,Lower Saxony,2015-08-30,2015-09-27,0.9663521341263,-1.06210208104544,-0.81544211730877,0.219913132062668,1.63260998881911,2.69848662294031,2.93564969229295,0
5,Lower Saxony,2015-08-30,2015-10-04,0.510960755871877,-1.47892052190748,-1.09237241920018,-0.178258517433167,1.18684019529407,2.13263292959271,2.33653722689631,0
6,Lower Saxony,2015-08-30,2015-10-11,0.320516271498976,-1.72355757662412,-1.48822491353672,-0.357000237794435,0.994824057068456,2.03543102576586,2.39825582787115,0
1,North Rhine-Westphalia,2015-08-30,2015-09-06,0.09868957076965,-1.78924656224338,-1.48466093529146,-0.557921140439915,0.746405856826165,1.79321027882345,2.10040721579774,0
2,North Rhine-Westphalia,2015-08-30,2015-09-13,0.0083368189393433,-1.85561607592392,-1.53223777045476,-0.672048603329512,0.665822861652853,1.64561962702343,1.97288240903151,0
3,North Rhine-Westphalia,2015-08-30,2015-09-20,0.629764426186463,-1.22053257541681,-0.997297882068519,-0.0287445597045769,1.27380099797247,2.2593502048217,2.61482306930729,0
4,North Rhine-Westphalia,2015-08-30,2015-09-27,0.666353978907567,-1.18771253774184,-0.972380868912494,0.0344178543296442,1.33176113295846,2.25936857801115,2.57739593735785,0
5,North Rhine-Westphalia,2015-08-30,2015-10-04,0.302814202233284,-1.58632818129172,-1.31870586362452,-0.36493838012494,0.899375210374517,1.86595870765456,2.2313727787651,0
6,North Rhine-Westphalia,2015-08-30,2015-10-11,0.305979885835482,-1.57570464749388,-1.39678196255205,-0.40413523597057,1.00587201371344,1.87589738466191,2.17430839446098,0
1,Rhineland-Palatinate,2015-08-30,2015-09-06,0.0860249297971267,-1.92932938700643,-1.57515493695545,-0.628324387725064,0.742049181355904,1.83909172555018,2.06612589195253,0
2,Rhineland-Palatinate,2015-08-30,2015-09-13,-0.0443218123578944,-1.92827582631665,-1.63485129551695,-0.717310767674188,0.657895240836481,1.63837914889455,1.87938881858087,0
3,Rhineland-Palatinate,2015-08-30,2015-09-20,1.36963516828645,-0.561377717029177,-0.332174517179571,0.638570209404072,1.99906822586505,3.03771515724313,3.32993057787028,0
4,Rhineland-Palatinate,2015-08-30,2015-09-27,1.38848468644381,-0.707120751471922,-0.315924068803918,0.715683006341752,2.07494485331485,3.08264241305768,3.33488329438264,0
5,Rhineland-Palatinate,2015-08-30,2015-10-04,0.69632545532107,-1.3527572347121,-1.04652066172354,-0.00984994264708633,1.28601682139398,2.18302401616894,2.48770390779797,0
6,Rhineland-Palatinate,2015-08-30,2015-10-11,0.645301335924759,-1.50744094886367,-1.09459607011873,-0.0804458063984038,1.23465171239842,2.20748565360028,2.57026466806817,0
1,Saarland,2015-08-30,2015-09-06,0.0352578861022128,-1.95928692046284,-1.62273817806598,-0.640117278915305,0.656581943473896,1.6459124683841,2.10792352115171,0
2,Saarland,2015-08-30,2015-09-13,-0.0504765098244281,-2.03606850313783,-1.72757359858631,-0.663619602900754,0.671964283574268,1.70039341673479,1.94885036736844,0
3,Saarland,2015-08-30,2015-09-20,0.365946842579659,-1.59955509441102,-1.30093772003778,-0.330957386581548,1.02016098922941,1.94514152597221,2.25448050869968,0
4,Saarland,2015-08-30,2015-09-27,0.516719519755692,-1.39042347673005,-1.09101594063197,-0.187145614372439,1.1617065945427,2.05909911194463,2.43555270772382,0
5,Saarland,2015-08-30,2015-10-04,0.147414422031004,-1.79581915323918,-1.33669659303938,-0.471139302670897,0.829358952466475,1.74453583111654,2.06527396882346,0
6,Saarland,2015-08-30,2015-10-11,0.153853771982539,-1.56840311634038,-1.35670777480121,-0.545215521992586,0.82536985289185,1.86753866326335,2.18668769029157,0
1,Saxony,2015-08-30,2015-09-06,-0.00728362842009546,-1.9106254050826,-1.64767133207787,-0.726078831016858,0.684057235299252,1.6224796448979,1.98632615415268,0
2,Saxony,2015-08-30,2015-09-13,0.0627034777758722,-1.9135103654141,-1.54518397002381,-0.576052405839114,0.723900218740554,1.63294832667321,1.91117047780713,0
3,Saxony,2015-08-30,2015-09-20,3.82777458023762,1.90459673138802,2.22980185277037,3.10893489434127,4.48581050492099,5.35989397743444,5.69662530001612,0
4,Saxony,2015-08-30,2015-09-27,3.01851952997448,1.00098141274059,1.3489890430392,2.2988252192378,3.68102092762502,4.71723317787527,5.06247935716534,0
5,Saxony,2015-08-30,2015-10-04,1.72175260714158,-0.242950203194287,0.038255902639182,1.08604972311508,2.38144837096546,3.39626915910783,3.80772075869473,0
6,Saxony,2015-08-30,2015-10-11,0.516108465968599,-1.47268630835187,-1.14356645039048,-0.198241279092338,1.22698069829371,2.10239450374149,2.49918749126482,0
1,Saxony-Anhalt,2015-08-30,2015-09-06,0.128951197600039,-1.95344653060709,-1.64309823440513,-0.530150851459039,0.766272737612155,1.81318089299415,2.18054434144317,0
2,Saxony-Anhalt,2015-08-30,2015-09-13,0.070401605493942,-1.91342470605731,-1.67217824390485,-0.632148609172414,0.717304670857611,1.62518999369084,1.98777204840207,0
3,Saxony-Anhalt,2015-08-30,2015-09-20,3.67210464940985,1.78879476339354,2.07186649147181,3.06403658808175,4.45214733183311,5.43722481187457,5.7474543773576,0
4,Saxony-Anhalt,2015-08-30,2015-09-27,3.2086492617057,1.24871414149444,1.48645905124656,2.53929214950784,3.85726210136923,4.8079737133383,5.27024618408059,0
5,Saxony-Anhalt,2015-08-30,2015-10-04,1.99037074677891,0.128089737946874,0.410242958499249,1.33033412954669,2.68959789772097,3.59015613920816,3.89398146185234,0
6,Saxony-Anhalt,2015-08-30,2015-10-11,0.750697615739872,-1.2230605049584,-0.90090014768781,0.0724632476045753,1.37120833341728,2.31872466395525,2.74810249089289,0
1,Schleswig-Holstein,2015-08-30,2015-09-06,0.0354191354507057,-2.01527963715848,-1.66384525145904,-0.617201903811708,0.778038755267035,1.68356111852172,1.93250465333097,0
2,Schleswig-Holstein,2015-08-30,2015-09-13,-0.132492004122416,-1.90629777328549,-1.61934123581852,-0.731876449071874,0.541382562033519,1.49475380973606,1.86248088600066,0
3,Schleswig-Holstein,2015-08-30,2015-09-20,0.526325251699267,-1.42323315318899,-1.08585854633043,-0.118678559269363,1.21952919154543,2.21226590525858,2.59497225248439,0
4,Schleswig-Holstein,2015-08-30,2015-09-27,0.667310212967345,-1.38857701881292,-0.9759889918545,0.027971904461638,1.39448921706477,2.25360987596982,2.61503886601465,0
5,Schleswig-Holstein,2015-08-30,2015-10-04,0.420403066099948,-1.70706357078912,-1.41082519668509,-0.316892179723114,1.09058987030276,2.05051599638559,2.32771886276556,0
6,Schleswig-Holstein,2015-08-30,2015-10-11,0.219677233591163,-1.72662399706377,-1.33168867726295,-0.392371434592372,0.901611023111324,1.8972046405654,2.18607911112452,0
1,Thuringia,2015-08-30,2015-09-06,0.00944575456233012,-1.85699244873049,-1.52527069868479,-0.601955996889676,0.732002828650465,1.73014714855188,2.02807725565158,0
2,Thuringia,2015-08-30,2015-09-13,-0.0842411505870204,-1.96556495051604,-1.722932312361,-0.755071732788553,0.574743854848438,1.551511010049,1.81644677627277,0
3,Thuringia,2015-08-30,2015-09-20,2.82399345393155,0.749161745037988,1.05476614118554,2.12560429128483,3.49718267765126,4.34920912990404,4.54171839252804,0
4,Thuringia,2015-08-30,2015-09-27,2.38672688659851,0.372556775692483,0.723874517239877,1.71726249490677,3.08014057999643,4.0172440098008,4.31891332118825,0
5,Thuringia,2015-08-30,2015-10-04,1.44593472503529,-0.401184201884767,-0.0504495995695057,0.77586581332991,2.14118633718475,3.00066088907026,3.26080540973895,0
6,Thuringia,2015-08-30,2015-10-11,0.666720153582222,-1.18118935182589,-0.883476672011751,-0.0364582977181778,1.31836864079055,2.31110943275002,2.73731110284982,0
1,Baden-Württemberg,2015-09-06,2015-09-13,0.0150214653108787,-1.93614948609783,-1.61320563656946,-0.632002700753638,0.671039018211377,1.62660897453757,1.8414219833295,0
2,Baden-Württemberg,2015-09-06,2015-09-20,0.15440362568969,-1.91067515337837,-1.61908520211195,-0.61939223183964,0.768150216259049,1.62919419821828,1.91997242644147,0
3,Baden-Württemberg,2015-09-06,2015-09-27,1.60730389447785,-0.56635044099,-0.144378513576737,0.920305441333985,2.34012368940344,3.341429583112,3.59947836234438,0
4,Baden-Württemberg,2015-09-06,2015-10-04,1.44158211907821,-0.56836401991109,-0.20927246461644,0.803957483517331,2.15262332272407,3.04589828811321,3.3420157468798,0
5,Baden-Württemberg,2015-09-06,2015-10-11,1.45721500504507,-0.527105632390249,-0.208813080241527,0.797236214306281,2.11724904030509,3.09253972297595,3.30808105220885,0
6,Baden-Württemberg,2015-09-06,2015-10-18,0.630572246387933,-1.39320088826387,-1.02505653547843,-0.0410249878614138,1.27515650687284,2.17004298332233,2.5218273879306,0
1,Bavaria,2015-09-06,2015-09-13,0.161849725615841,-1.71325498428551,-1.4677964291891,-0.535967492061466,0.859775511630343,1.84473241477002,2.18104858164409,0
2,Bavaria,2015-09-06,2015-09-20,0.153915425734586,-1.75412355335836,-1.361675331481,-0.488772697972007,0.846534916735162,1.75784357942498,2.11811649006656,0
3,Bavaria,2015-09-06,2015-09-27,2.86891167820267,0.966946486495084,1.2221033530266,2.24764482118787,3.57635617360156,4.57235736700017,4.9077670642306,0
4,Bavaria,2015-09-06,2015-10-04,2.54867753703184,0.746656233625154,1.00265953629636,1.89740026548036,3.22855347707466,4.24166351454499,4.67110681886912,0
5,Bavaria,2015-09-06,2015-10-11,2.07407305575129,-0.0108002822290668,0.291645680265809,1.29893401568169,2.72908731940101,3.67740454692461,4.03052660072524,0
6,Bavaria,2015-09-06,2015-10-18,1.28733984067504,-0.596421216658039,-0.321939941371933,0.571537057522613,1.92743683549359,2.87600141454317,3.25008821411834,0
1,Berlin,2015-09-06,2015-09-13,0.0676193749217266,-1.91269727254825,-1.68967566564396,-0.666178416499692,0.755792809050928,1.89029960390057,2.18231798954674,0
2,Berlin,2015-09-06,2015-09-20,0.142909310306816,-1.93260788321463,-1.57179788800066,-0.500245799733284,0.772231130959128,1.77701169791275,2.08640787463271,0
3,Berlin,2015-09-06,2015-09-27,2.25278736691416,0.203198347160271,0.603352586265904,1.54742162559184,2.85842937841252,3.84087453205336,4.09688137536711,0
4,Berlin,2015-09-06,2015-10-04,1.99375741939217,-0.0680989382205786,0.273060588514712,1.3285932107283,2.62700092694132,3.65709654833718,4.03820855668748,0
5,Berlin,2015-09-06,2015-10-11,2.05758132211615,0.0866560525313905,0.300530026979206,1.39215735504188,2.73292377256112,3.68467247997504,3.97057389277351,0
6,Berlin,2015-09-06,2015-10-18,0.961449386574561,-0.918447340205579,-0.65596374242368,0.293794188510633,1.67677415493117,2.65743606889054,2.97830134872628,0
1,Brandenburg,2015-09-06,2015-09-13,0.0523585057279249,-1.77301696390261,-1.52592109866615,-0.625730386552732,0.717632883252721,1.69086268091887,1.9114668929903,0
2,Brandenburg,2015-09-06,2015-09-20,0.0367530972588581,-1.93120405439415,-1.67168059469219,-0.652853603843168,0.75711450604629,1.7110030801456,2.11828178917256,0
3,Brandenburg,2015-09-06,2015-09-27,2.45871267840354,0.429922334729217,0.852136695659255,1.85727985080331,3.1730372610035,4.19621334801216,4.43817858891333,0
4,Brandenburg,2015-09-06,2015-10-04,2.0855592397235,0.168558094638099,0.519680887578183,1.46225939924435,2.8301044962724,3.84825166610999,4.33190768672217,0
5,Brandenburg,2015-09-06,2015-10-11,2.05250179382439,0.152973405857028,0.399134105254485,1.41337042470823,2.68978098660356,3.61723687575287,3.93457883074857,0
6,Brandenburg,2015-09-06,2015-10-18,0.857621694677861,-1.12784114412308,-0.779355727386708,0.174110388399036,1.61209544142969,2.63221251804035,2.88024986325433,0
1,Bremen,2015-09-06,2015-09-13,0.0721443581758063,-1.77095726020235,-1.5191104258263,-0.610680377403663,0.792340035857416,1.78680862243703,2.01384553659909,0
2,Bremen,2015-09-06,2015-09-20,0.110545781145892,-1.9418627139558,-1.57245638593996,-0.555519568595876,0.773781142549341,1.75915681957257,2.09539095490577,0
3,Bremen,2015-09-06,2015-09-27,0.703653743083018,-1.2473435967665,-0.92211836378381,0.0123078698971163,1.31091454585883,2.27650230735249,2.54922559027746,0
4,Bremen,2015-09-06,2015-10-04,0.787452462375907,-1.16150018555445,-0.829391451059856,0.0992234122235079,1.438642121167,2.54482318857396,2.83810705536722,0
5,Bremen,2015-09-06,2015-10-11,0.37315007986453,-1.5565540145476,-1.23819769944658,-0.236427045641015,0.997333682846759,1.94164180234259,2.20619561710018,0
6,Bremen,2015-09-06,2015-10-18,0.352468105742311,-1.61740582744004,-1.25428419426407,-0.277019641071099,1.01392602813304,1.98382322427374,2.23606863761901,0
1,Hamburg,2015-09-06,2015-09-13,0.0664074797536778,-2.02739057162591,-1.6364794662966,-0.646172948338871,0.807737214871896,1.69447676043067,2.02328593818664,0
2,Hamburg,2015-09-06,2015-09-20,0.157974701464137,-1.83378164757499,-1.51923341538724,-0.517840550947713,0.850971736488532,1.89925583636734,2.19937578839817,0
3,Hamburg,2015-09-06,2015-09-27,3.21030527786999,1.44167437294489,1.7169613121594,2.59225644188201,3.90094667499115,4.86523186654674,5.18806658983105,0
4,Hamburg,2015-09-06,2015-10-04,2.4953019376263,0.684400366048063,0.948565708761802,1.81190763769269,3.15669174884696,4.20173291417051,4.5153804400943,0
5,Hamburg,2015-09-06,2015-10-11,2.72048069820674,0.922623070356376,1.12317551199211,2.076622860896,3.39846471563266,4.38777551820899,4.67511715095015,0
6,Hamburg,2015-09-06,2015-10-18,1.40081575760389,-0.65572802870818,-0.316435832879907,0.704507629363947,2.0038850050944,3.14593987868841,3.49397749723631,0
1,Hesse,2015-09-06,2015-09-13,0.00646635889841226,-1.87254798985456,-1.67206987021073,-0.688202218069552,0.719039676412954,1.7552095271356,2.04833473600995,0
2,Hesse,2015-09-06,2015-09-20,0.105511042687509,-2.13344540461884,-1.71817162925381,-0.623089797060462,0.757806613729259,1.71381020675542,2.00590768407961,0
3,Hesse,2015-09-06,2015-09-27,0.77843816262609,-1.0587117167771,-0.824337043943822,0.147409465512846,1.45387944486229,2.3933861715429,2.67552698313911,0
4,Hesse,2015-09-06,2015-10-04,1.02262623640922,-0.87547915499884,-0.615614745224934,0.339576403525927,1.69879421735933,2.67285029405996,2.97586439003939,0
5,Hesse,2015-09-06,2015-10-11,0.942370759790434,-0.903108749273924,-0.673419043549465,0.282625033825226,1.56235530966598,2.49438907104738,2.82931854477502,0
6,Hesse,2015-09-06,2015-10-18,0.257952287400745,-1.56586350634373,-1.26574510201166,-0.405692286774482,0.936950238271114,1.8169109832186,2.21007548481065,0
1,Mecklenburg-Vorpommern,2015-09-06,2015-09-13,-0.00948738697882088,-1.9784821676078,-1.59256004613759,-0.725021772448859,0.668114141064702,1.64003650106283,1.98312870946258,0
2,Mecklenburg-Vorpommern,2015-09-06,2015-09-20,0.143352407837676,-1.7789376765094,-1.54158318734434,-0.544599980890761,0.701272050771664,1.7574337264247,2.03582713116198,0
3,Mecklenburg-Vorpommern,2015-09-06,2015-09-27,4.48500380715841,2.42035530985689,2.7246163452698,3.79931137630391,5.12732252142417,6.02176377621334,6.43358912500886,0
4,Mecklenburg-Vorpommern,2015-09-06,2015-10-04,2.93476508488231,0.925349151971463,1.22548702331311,2.23797831736846,3.6362847962878,4.76483501979688,5.16318477205246,0
5,Mecklenburg-Vorpommern,2015-09-06,2015-10-11,3.01021214859155,1.13536486183487,1.4689823297694,2.36812789024539,3.72291322886288,4.7296887698975,4.97878983985403,0
6,Mecklenburg-Vorpommern,2015-09-06,2015-10-18,1.30343020851589,-0.55838004598731,-0.27208958231562,0.602045429108652,1.97102100123602,2.84371101243965,3.11446955972148,0
1,Lower Saxony,2015-09-06,2015-09-13,0.0896937430351134,-1.77095659690952,-1.45284755897491,-0.600455192402607,0.774619774429115,1.70573070672786,1.93302060349774,0
2,Lower Saxony,2015-09-06,2015-09-20,0.0593132441566815,-1.81107746130575,-1.61767737516417,-0.625668087952937,0.713468055604016,1.71390709814423,2.03599603629355,0
3,Lower Saxony,2015-09-06,2015-09-27,1.06852451411348,-0.881901786050093,-0.543720261596856,0.392746098108765,1.78017462850241,2.81324816736226,3.10815946744721,0
4,Lower Saxony,2015-09-06,2015-10-04,1.31252286707523,-0.608642747553446,-0.360362467808905,0.605187147822594,1.97492304176694,2.94341920622117,3.27120861998151,0
5,Lower Saxony,2015-09-06,2015-10-11,1.05756099657861,-1.02052090131695,-0.662235465317979,0.376905916985274,1.6998225241758,2.59946525787161,2.8964067962824,0
6,Lower Saxony,2015-09-06,2015-10-18,0.539716205746112,-1.41052459312777,-1.06030297870023,-0.122292148104117,1.16616166130465,2.11435769104272,2.56224059605566,0
1,North Rhine-Westphalia,2015-09-06,2015-09-13,0.0480734124993473,-1.87841764619586,-1.48880404506807,-0.590432542986605,0.779318171607252,1.7164596315511,2.05300600107751,0
2,North Rhine-Westphalia,2015-09-06,2015-09-20,-0.0254127276765544,-1.89916602662147,-1.57708969696855,-0.674239522774768,0.647748540155458,1.67225594783962,1.9440008052719,0
3,North Rhine-Westphalia,2015-09-06,2015-09-27,0.814796388404436,-1.1712041465015,-0.796590618458059,0.0560393666449983,1.42249791905644,2.44319313656289,2.78337939963955,0
4,North Rhine-Westphalia,2015-09-06,2015-10-04,0.981814509187371,-1.0501945396849,-0.659934671700316,0.225091674489938,1.65197416844274,2.68384904950368,2.96571009347071,0
5,North Rhine-Westphalia,2015-09-06,2015-10-11,0.755334290203793,-1.34671714097536,-1.02267747532643,0.0188244301602012,1.45507176539114,2.47805289748396,2.70999644667796,0
6,North Rhine-Westphalia,2015-09-06,2015-10-18,0.301348558984111,-1.55536252352327,-1.20937688905477,-0.285435507681515,1.00808420524353,1.97686104661066,2.42119068450023,0
1,Rhineland-Palatinate,2015-09-06,2015-09-13,0.0376014839817065,-1.85519707844911,-1.63939959280376,-0.575835300913785,0.708685063406962,1.6184319449337,1.86748888745069,0
2,Rhineland-Palatinate,2015-09-06,2015-09-20,0.0990911038893467,-1.82190839756541,-1.53231390642396,-0.58012473764874,0.792380377144173,1.60960826277732,1.87354337138895,0
3,Rhineland-Palatinate,2015-09-06,2015-09-27,1.85824185281961,-0.0235300015309451,0.299795516181457,1.25421312234489,2.56580197296328,3.57416990965592,3.87999229939906,0
4,Rhineland-Palatinate,2015-09-06,2015-10-04,1.86267983730419,-0.132421367213988,0.174499767993204,1.26361533888123,2.50758471153645,3.5274302771535,3.81951312380504,0
5,Rhineland-Palatinate,2015-09-06,2015-10-11,1.89213829517763,-0.00792078387640077,0.331659423239024,1.25160717927215,2.58871154219164,3.5641701126855,3.84622618777986,0
6,Rhineland-Palatinate,2015-09-06,2015-10-18,0.857181344449522,-1.04909775085919,-0.811399408743479,0.143682151862577,1.49755944188062,2.65040791709751,2.91131534492645,0
1,Saarland,2015-09-06,2015-09-13,-0.00129444169414952,-2.0367751860774,-1.6749475613031,-0.701669420835637,0.61739067531193,1.54645711339491,1.9770552625958,0
2,Saarland,2015-09-06,2015-09-20,0.0195481913618962,-1.90953399421476,-1.63331119445045,-0.688888041517745,0.720491837952189,1.65787319004199,1.90476119767883,0
3,Saarland,2015-09-06,2015-09-27,0.534958131810651,-1.39886074549447,-1.08970066743286,-0.18130937079575,1.14816032329323,2.11725587766544,2.39876400897594,0
4,Saarland,2015-09-06,2015-10-04,0.79705357693817,-1.03523709700409,-0.792756358181162,0.201217038556791,1.47326852762988,2.38831400429942,2.67896923640949,0
5,Saarland,2015-09-06,2015-10-11,0.726849538802091,-1.25363221560757,-0.965084784372327,0.0423338358917354,1.39843571961396,2.34028210191454,2.65111536316461,0
6,Saarland,2015-09-06,2015-10-18,0.185988519662567,-1.7968729867076,-1.45844531650954,-0.456191155733608,0.90520120248571,1.94734599335694,2.32063282411619,0
1,Saxony,2015-09-06,2015-09-13,0.0140665138645336,-1.97310275071824,-1.62963243411439,-0.640632180360221,0.672776741932415,1.57616212148285,1.97975125544691,0
2,Saxony,2015-09-06,2015-09-20,0.200892344559056,-1.72576877886347,-1.46079802824148,-0.451347474920149,0.865746269222479,1.83128618570809,1.99721182823969,0
3,Saxony,2015-09-06,2015-09-27,5.20414982711373,3.30103607571006,3.52013070509783,4.58126764305961,5.8525510568227,6.86109871517988,7.10105329229799,0
4,Saxony,2015-09-06,2015-10-04,3.75403759538485,1.7529822798006,2.12060971845052,3.08790259057683,4.38624154715543,5.40497254969891,5.71511809383815,0
5,Saxony,2015-09-06,2015-10-11,4.41691907857075,2.37526974032273,2.73438058388421,3.75515991183626,5.07011833116065,6.01645574812954,6.36647959171722,0
6,Saxony,2015-09-06,2015-10-18,1.64996129672734,-0.147099248528253,0.0538017594169646,1.04998678175689,2.31962918471599,3.21932438122554,3.58214607354149,0
1,Saxony-Anhalt,2015-09-06,2015-09-13,0.135876725483174,-1.88704854179982,-1.53279485601266,-0.529240749995228,0.839977510059192,1.74752249438355,2.06182648426703,0
2,Saxony-Anhalt,2015-09-06,2015-09-20,0.17250930792888,-1.85723967463422,-1.51093586562978,-0.499437471442468,0.91213531727944,1.84295220578422,2.23271896077243,0
3,Saxony-Anhalt,2015-09-06,2015-09-27,5.11059008005414,3.12032108609809,3.50110264420203,4.47687512115199,5.75294158976419,6.72178487381796,6.98009461991779,0
4,Saxony-Anhalt,2015-09-06,2015-10-04,3.94609415471321,1.92969397703986,2.22303034188703,3.29278725727226,4.60796610187959,5.56493289761994,5.89010186444832,0
5,Saxony-Anhalt,2015-09-06,2015-10-11,3.66466254198465,1.76588358877785,2.04503158922783,3.03762413700361,4.39599440583781,5.38016745807796,5.70491557523125,0
6,Saxony-Anhalt,2015-09-06,2015-10-18,1.76448221389629,-0.0657522750496235,0.20902140675174,1.06385075867612,2.43679349375161,3.38948502587721,3.77529824003423,0
1,Schleswig-Holstein,2015-09-06,2015-09-13,0.0506060725213846,-1.96514054740663,-1.65608297324122,-0.638443533640256,0.781121927046025,1.74256567904642,1.96008229005749,0
2,Schleswig-Holstein,2015-09-06,2015-09-20,0.0725550268424447,-1.85156107504951,-1.59431593322271,-0.609498250406026,0.76295344117167,1.74820438654832,1.98369119843427,0
3,Schleswig-Holstein,2015-09-06,2015-09-27,0.815031566672981,-1.13434970354368,-0.820636578402686,0.131378282352354,1.51751513687532,2.52611019315634,2.87054678545697,0
4,Schleswig-Holstein,2015-09-06,2015-10-04,0.923300730433635,-1.09165276299049,-0.768530283839225,0.207266525977422,1.62667508602598,2.64484521396572,2.9340413219208,0
5,Schleswig-Holstein,2015-09-06,2015-10-11,1.05712548197512,-0.964550799109864,-0.617229068652953,0.366979167917951,1.74565191577929,2.74148147230897,3.01484653668724,0
6,Schleswig-Holstein,2015-09-06,2015-10-18,0.347728518965911,-1.5649930041158,-1.26387477951428,-0.365013730314018,1.00185756954352,1.92112749965531,2.21663510673593,0
1,Thuringia,2015-09-06,2015-09-13,-3.95595496752131e-05,-1.87311092322424,-1.62561729912756,-0.654488292730907,0.699867550380357,1.63039599268073,1.95421153993335,0
2,Thuringia,2015-09-06,2015-09-20,-0.00444471088803339,-1.91772671820586,-1.59659917787322,-0.661877111031946,0.68689254921684,1.65505705705262,1.97796312535421,0
3,Thuringia,2015-09-06,2015-09-27,3.86563525569478,1.86579689457479,2.13846614527382,3.11186527967384,4.54831774478894,5.45105947016917,5.74256570577507,0
4,Thuringia,2015-09-06,2015-10-04,2.92408451389973,0.857405615534907,1.21582530241109,2.25707653783627,3.59278169583189,4.5683502428142,4.88198725935926,0
5,Thuringia,2015-09-06,2015-10-11,3.56059775265953,1.48380389826354,1.80907279846141,2.86651141591719,4.18080113569191,5.21763531997866,5.47743874802971,0
6,Thuringia,2015-09-06,2015-10-18,1.4363298628827,-0.603765250274924,-0.385010806839568,0.736758037204838,2.07567010565285,2.9801452207376,3.27817975171873,0
1,Baden-Württemberg,2015-09-13,2015-09-20,0.0596937701520628,-1.88407513058933,-1.47069546957902,-0.576534018711431,0.69957544785764,1.71939947323732,2.02166996746324,0
2,Baden-Württemberg,2015-09-13,2015-09-27,0.0650068059219516,-1.86024965861044,-1.57878185878814,-0.605793139651798,0.705903588111829,1.66845354447992,2.02096101249611,0
3,Baden-Württemberg,2015-09-13,2015-10-04,1.70913380032351,-0.230904289866037,0.146748997033198,1.05961444635907,2.37339872462862,3.31515608751183,3.60440504866294,0
4,Baden-Württemberg,2015-09-13,2015-10-11,1.71928329299566,-0.122081560194949,0.11318012631383,0.990937627396807,2.42427821919813,3.42775095876336,3.7248324991147,0
5,Baden-Württemberg,2015-09-13,2015-10-18,0.840020519178375,-0.985532227553299,-0.692329113550978,0.183863292137685,1.48921363616799,2.55469001272754,2.79951693295953,0
6,Baden-Württemberg,2015-09-13,2015-10-25,1.31049493962236,-0.67246426112532,-0.346636636803898,0.662619407189847,2.0115338025893,3.01261257465406,3.33981688321161,0
1,Bavaria,2015-09-13,2015-09-20,0.0364797122301674,-1.87275571908633,-1.48553778634507,-0.631571405021793,0.735130583231836,1.73617472928707,2.0511071798107,0
2,Bavaria,2015-09-13,2015-09-27,0.144447254248373,-1.75661980530578,-1.44327009705155,-0.595526799539077,0.840120496033228,1.8173710516073,2.11540689477948,0
3,Bavaria,2015-09-13,2015-10-04,3.27533678352845,1.30548458857247,1.55025305678641,2.54922202276841,3.98717262566924,5.11054475022996,5.42663513335515,0
4,Bavaria,2015-09-13,2015-10-11,3.08753611115426,1.18968950675255,1.46606041497054,2.47091572415887,3.79153759892682,4.74710465147314,5.03483059351604,0
5,Bavaria,2015-09-13,2015-10-18,1.03557395322817,-1.05979338997179,-0.71075639081151,0.363559088188882,1.68214354086268,2.63202671433251,2.89479979972254,0
6,Bavaria,2015-09-13,2015-10-25,2.17156917322193,0.172715690965854,0.584287699168418,1.55020884732173,2.90106909576315,3.71047574481946,4.03918398380234,0
1,Berlin,2015-09-13,2015-09-20,0.0583421997250378,-1.82790382558326,-1.50215217148958,-0.626442464361642,0.693630873698895,1.69329513475077,2.08824460847922,0
2,Berlin,2015-09-13,2015-09-27,0.146097030023525,-1.78461853771274,-1.63044312847711,-0.524610799784737,0.815898762604076,1.67679272925914,2.00563550720067,0
3,Berlin,2015-09-13,2015-10-04,2.42074322527594,0.420465056489289,0.801723533707396,1.70815830131846,3.0447443543485,4.02965025409124,4.31218780175685,0
4,Berlin,2015-09-13,2015-10-11,2.13790656336781,0.158806698116159,0.563897634350897,1.44868370443099,2.84597423028306,3.85034558681159,4.2011598434956,0
5,Berlin,2015-09-13,2015-10-18,1.24396067675869,-0.654887351732058,-0.311912331415247,0.583355413614061,1.99337345574436,2.93499364023234,3.24760350157482,0
